Title,groupurl,category,pay_labels
忘れる日本人,劇団名地点,https://kan-geki.com/streaming/play/1036,カテゴリー,有料
翼とクチバシもください,劇団名クロムモリブデン,https://kan-geki.com/streaming/play/1037,カテゴリー,有料
ガウディ,劇団名Toshizoプロデュース,https://kan-geki.com/streaming/play/1038,カテゴリー,有料
〜その企画、共謀につき〜 『そして怒濤の伏線回収』,劇団名アガリスクエンターテイメント,https://kan-geki.com/streaming/play/1039,カテゴリー,有料
４センチメートル,劇団名serialnumber（風琴工房改め）,https://kan-geki.com/streaming/play/1040,カテゴリー,有料
hedge,劇団名serialnumber（風琴工房改め）,https://kan-geki.com/streaming/play/1041,カテゴリー,有料
DICE or SCYTHE ～Noir～,劇団名聖地ポーカーズ,https://kan-geki.com/streaming/play/1042,カテゴリー,有料
DICE or SCYTHE ～Rouge～,劇団名聖地ポーカーズ,https://kan-geki.com/streaming/play/1043,カテゴリー,有料
第1話【僕らだって、ヒーローだ】,劇団名90年会,https://kan-geki.com/streaming/play/1049,カテゴリー,有料
短篇集「ふたり、目玉焼き、その他のささいな日常」DISC1,劇団名空宙空地,https://kan-geki.com/streaming/play/1050,カテゴリー,有料
短篇集「ふたり、目玉焼き、その他のささいな日常」DISC2,劇団名空宙空地,https://kan-geki.com/streaming/play/1051,カテゴリー,有料
青のマクベス,劇団名無名劇団,https://kan-geki.com/streaming/play/1052,カテゴリー,有料
オパンポン★ナイト〜だから、イトオシイ〜大阪凱旋公演,劇団名オパンポン創造社,https://kan-geki.com/streaming/play/1053,"カテゴリーその他,",有料
Q＆A,劇団名劇団SE･TSU･NA,https://kan-geki.com/streaming/play/1054,カテゴリー,有料
座敷おやじ,劇団名劇団SE･TSU･NA,https://kan-geki.com/streaming/play/1055,カテゴリー,有料
風呂本１組,劇団名Toshizoプロデュース,https://kan-geki.com/streaming/play/1056,カテゴリー,有料
靴の中の小石,劇団名Toshizoプロデュース,https://kan-geki.com/streaming/play/1057,カテゴリー,有料
オモイメクリテ,劇団名演劇企画団体　7millions,https://kan-geki.com/streaming/play/1058,カテゴリー,有料
第25次笑の内閣「名誉男性鈴子」【娘編】,劇団名笑の内閣,https://kan-geki.com/streaming/play/1059,カテゴリー,有料
ハテノウタ,劇団名MONO,https://kan-geki.com/streaming/play/1061,カテゴリー,有料
オセロ王,劇団名劇団鋼鉄村松,https://kan-geki.com/streaming/play/1063,カテゴリー,有料
年末,劇団名ろりえ,https://kan-geki.com/streaming/play/1064,カテゴリー,有料
ファンタジアック-phantassiac-,劇団名フロアトポロジー,https://kan-geki.com/streaming/play/1065,カテゴリー,有料
スポーツ劇,劇団名地点,https://kan-geki.com/streaming/play/1066,カテゴリー,有料
ファッツァー,劇団名地点,https://kan-geki.com/streaming/play/1067,カテゴリー,有料
インテリぶる世界,劇団名箱庭円舞曲,https://kan-geki.com/streaming/play/1068,カテゴリー,有料
最悪の最善策は最低限の最高,劇団名こわっぱちゃん家,https://kan-geki.com/streaming/play/1069,カテゴリー,有料
三人姉妹,劇団名地点,https://kan-geki.com/streaming/play/1072,カテゴリー,有料
第3回：はねるつみき 『昨日を0とした場合の明後日』,劇団名全国学生演劇祭,https://kan-geki.com/streaming/play/1073,カテゴリー,有料
第3回：LPOCH 『溺れる』,劇団名全国学生演劇祭,https://kan-geki.com/streaming/play/1074,カテゴリー,有料
第3回：三桜OG劇団ブルーマー 『スペース.オブ.スペース』,劇団名全国学生演劇祭,https://kan-geki.com/streaming/play/1075,カテゴリー,有料
第3回：砂漠の黒ネコ企画 『ぼくら、また、屋根のない中庭で』,劇団名全国学生演劇祭,https://kan-geki.com/streaming/play/1076,カテゴリー,有料
第3回：喜劇のヒロイン 『べっぴんさん、1億飛ばして』,劇団名全国学生演劇祭,https://kan-geki.com/streaming/play/1077,カテゴリー,有料
第3回：ヲサガリ 『ヲサガリの卒業制作』,劇団名全国学生演劇祭,https://kan-geki.com/streaming/play/1078,カテゴリー,有料
第3回：楽一楽座 『Say! Cheese!!』,劇団名全国学生演劇祭,https://kan-geki.com/streaming/play/1079,カテゴリー,有料
第3回：元気の極み 『せかいのはじめ』,劇団名全国学生演劇祭,https://kan-geki.com/streaming/play/1080,カテゴリー,有料
第3回：フライハイトプロジェクト 『今夜、あなたが眠れるように。』,劇団名全国学生演劇祭,https://kan-geki.com/streaming/play/1081,カテゴリー,有料
第3回：劇団宴夢 『熱血！パン食い競走部』,劇団名全国学生演劇祭,https://kan-geki.com/streaming/play/1082,カテゴリー,有料
新選組　暁ノ章,劇団名BSP（ブルーシャトルプロデュース）,https://kan-geki.com/streaming/play/1083,カテゴリー,有料
#27 タイガー×タイガー,劇団名激団リジョロ,https://kan-geki.com/streaming/play/1084,カテゴリー,有料
リバース！シンデレラ,劇団名しかプロ（四方香菜Produce改め）,https://kan-geki.com/streaming/play/1085,カテゴリー,有料
エル・グリラ～柳沼賢人の24時間～,劇団名集合芸術ANDAZ,https://kan-geki.com/streaming/play/1086,カテゴリー,有料
昏闇の色,劇団名BuzzFestTheater,https://kan-geki.com/streaming/play/1087,カテゴリー,有料
サロメ,劇団名劇団TremendousCircus,https://kan-geki.com/streaming/play/1088,カテゴリー,有料
True Love〜愛玩人形のうた〜,劇団名FavoriteBananaIndians,https://kan-geki.com/streaming/play/1089,カテゴリー,有料
REBIRTH,劇団名ランニングシアターダッシュ,https://kan-geki.com/streaming/play/1090,カテゴリー,有料
THE END AGAIN,劇団名ランニングシアターダッシュ,https://kan-geki.com/streaming/play/1091,カテゴリー,有料
番外公演　The other,劇団名朗読パンダ,https://kan-geki.com/streaming/play/1092,カテゴリー,有料
新選組　宵ノ章,劇団名BSP（ブルーシャトルプロデュース）,https://kan-geki.com/streaming/play/1093,カテゴリー,有料
-127birth,劇団名こわっぱちゃん家,https://kan-geki.com/streaming/play/1094,カテゴリー,有料
ファミリィゲーム,劇団名劇潜サブマリン,https://kan-geki.com/streaming/play/1095,カテゴリー,有料
真っ赤なサメザメ,劇団名舞嶽44景project,https://kan-geki.com/streaming/play/1100,カテゴリー,有料
「財団法人親父倶楽部」～死んだと思って生きてみる～,劇団名工藤俊作プロデュースプロジェクトKUTO-10,https://kan-geki.com/streaming/play/1101,カテゴリー,有料
パノラマビールの夜,劇団名階,https://kan-geki.com/streaming/play/1102,カテゴリー,有料
暗殺者の抱擁,劇団名Cheeky☆Queens,https://kan-geki.com/streaming/play/1103,カテゴリー,有料
うしろから2番目のウィザード,劇団名ランニングシアターダッシュ,https://kan-geki.com/streaming/play/1104,カテゴリー,有料
サンコントン　ジヴェ！〜５０歳の私が２０代の彼と結婚する方法〜,劇団名SkyTheaterPROJECT,https://kan-geki.com/streaming/play/1108,カテゴリー,有料
イヌジニ,劇団名雀組ホエールズ,https://kan-geki.com/streaming/play/1112,カテゴリー,有料
稚拙で猥雑な戦争劇場,劇団名雀組ホエールズ,https://kan-geki.com/streaming/play/1113,カテゴリー,有料
ひまわりの見た夢,劇団名雀組ホエールズ,https://kan-geki.com/streaming/play/1114,カテゴリー,有料
#29 ホライズンマーチ／晴天長短,劇団名激団リジョロ,https://kan-geki.com/streaming/play/1115,カテゴリー,有料
零式 ZERO SHIKI,劇団名BSP（ブルーシャトルプロデュース）,https://kan-geki.com/streaming/play/1116,カテゴリー,有料
あしおと,劇団名アンティークス,https://kan-geki.com/streaming/play/1117,カテゴリー,有料
あなたの名前を呼んだ日,劇団名ふれいやプロジェクト,https://kan-geki.com/streaming/play/1119,カテゴリー,有料
Schneewittchen-雪白姫-,劇団名劇団TremendousCircus,https://kan-geki.com/streaming/play/1120,カテゴリー,有料
裏の泪と表の雨,劇団名BuzzFestTheater,https://kan-geki.com/streaming/play/1121,カテゴリー,有料
Delete,劇団名遊劇舞台二月病,https://kan-geki.com/streaming/play/1123,カテゴリー,有料
いつか観た映画のように,劇団名演劇派Color’s,https://kan-geki.com/streaming/play/1124,カテゴリー,有料
#19 DRYuuuu!!!,劇団名激団リジョロ,https://kan-geki.com/streaming/play/1125,カテゴリー,有料
誕生へのロードワーク,劇団名劇的集団まわりみち’39,https://kan-geki.com/streaming/play/1126,カテゴリー,有料
二階建ての家,劇団名ジャグリング・ユニット・フラトレス,https://kan-geki.com/streaming/play/1127,カテゴリー,有料
クレプトキング,劇団名ENG,https://kan-geki.com/streaming/play/1128,カテゴリー,有料
メガネニカナウ２,劇団名メガネニカナウ,https://kan-geki.com/streaming/play/1129,カテゴリー,有料
メガネニカナウ３,劇団名メガネニカナウ,https://kan-geki.com/streaming/play/1130,カテゴリー,有料
悪い癖（再演）,劇団名匿名劇壇,https://kan-geki.com/streaming/play/1131,カテゴリー,有料
居場所（定点映像）,劇団名劇団チャリカルキ,https://kan-geki.com/streaming/play/1132,カテゴリー,有料
いろいろなおんな。Volume2,劇団名みそじん,https://kan-geki.com/streaming/play/1133,カテゴリー,有料
ミロクとホクシン,劇団名NOLCASOLCAStage,https://kan-geki.com/streaming/play/1134,カテゴリー,有料
眠り木の精霊,劇団名NOLCASOLCAStage,https://kan-geki.com/streaming/play/1135,カテゴリー,有料
暁の雲,劇団名NOLCASOLCAStage,https://kan-geki.com/streaming/play/1136,カテゴリー,有料
落伍者、改。,劇団名劇団ラチェットレンチ,https://kan-geki.com/streaming/play/1137,カテゴリー,有料
ラクゴ萌エ,劇団名劇団ラチェットレンチ,https://kan-geki.com/streaming/play/1138,カテゴリー,有料
#16 アルケー//テロス,劇団名激団リジョロ,https://kan-geki.com/streaming/play/1139,カテゴリー,有料
スケベの話～オトナのおもちゃ編～,劇団名ブルドッキングヘッドロック,https://kan-geki.com/streaming/play/1140,カテゴリー,有料
スケベの話～バットとボール編～,劇団名ブルドッキングヘッドロック,https://kan-geki.com/streaming/play/1141,カテゴリー,有料
スケベの話～セイなる夜編～,劇団名ブルドッキングヘッドロック,https://kan-geki.com/streaming/play/1142,カテゴリー,有料
ウソを数えて108つ,劇団名劇団暇だけどステキ,https://kan-geki.com/streaming/play/1144,カテゴリー,有料
ミッドライフ乙女,劇団名劇団暇だけどステキ,https://kan-geki.com/streaming/play/1145,カテゴリー,有料
トウシンダイ,劇団名劇団暇だけどステキ,https://kan-geki.com/streaming/play/1146,カテゴリー,有料
路地裏海賊譚,劇団名アトリエ・センターフォワード,https://kan-geki.com/streaming/play/1147,カテゴリー,有料
機械城奇譚,劇団名少年社中,https://kan-geki.com/streaming/play/1148,カテゴリー,有料
ヒーローズ,劇団名少年社中,https://kan-geki.com/streaming/play/1149,カテゴリー,有料
日射し,劇団名SPIRALMOON,https://kan-geki.com/streaming/play/1150,カテゴリー,有料
水になる郷,劇団名SPIRALMOON,https://kan-geki.com/streaming/play/1151,カテゴリー,有料
PSYCHO オブ・ザ・リビングルーム（定点映像）,劇団名東京MT,https://kan-geki.com/streaming/play/1152,カテゴリー,有料
ゴツプロ！第三回公演『三の糸』,劇団名ゴツプロ！,https://kan-geki.com/streaming/play/1155,カテゴリー,有料
まぁるいたからもの,劇団名kusukusu’srabo,https://kan-geki.com/streaming/play/1156,カテゴリー,有料
たぶん、あした。〜緑の花〜,劇団名劇団銀河,https://kan-geki.com/streaming/play/1157,カテゴリー,有料
アメフラシザンザカ（初演）,劇団名タテヨコ企画,https://kan-geki.com/streaming/play/1159,カテゴリー,有料
西から昇る太陽のように,劇団名タテヨコ企画,https://kan-geki.com/streaming/play/1160,カテゴリー,有料
ウツセミウツラ,劇団名タテヨコ企画,https://kan-geki.com/streaming/play/1161,カテゴリー,有料
